Age,Gender,Job,Income,Relation,Event,Gift
15,Female,Teacher,15000,Father,Christmas,Black and White Photo Album Photo Book
40,Male,Doctor,10000,Father,Christmas,Black and White Photo Album Photo Book
45,Male,Doctor,20000,Father,Christmas,Dad Woodgrain Travel Mug with Handle
35,Male,Singer,32767,Father,Christmas,Gallery of Three Keepsake Puzzle
40,Male,Engineer,10000,Father,Christmas,Dad Woodgrain Travel Mug with Handle
15,Male,Teacher,5000,Father,Christmas,Black and White Photo Album Photo Book
15,Male,Doctor,10000,Father,Christmas,Gallery of Three Keepsake Puzzle
40,Female,Doctor,15000,Father,Christmas,Gallery of Three Keepsake Puzzle
25,Male,Footballer at el ahly sc,20000,Father,Christmas,Black and White Photo Album Photo Book
35,Male,Engineer,10000,Father,Christmas,Gallery of Three Keepsake Puzzle
15,Male,Doctor,15000,Father,Christmas,Black and White Photo Album Photo Book
15,Female,Doctor,15000,Father,Christmas,Dad Woodgrain Travel Mug with Handle
15,Female,Teacher,10000,Father,Christmas,Gallery of Three Keepsake Puzzle
20,Male,خريج,0,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
20,Female,Student,0,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
20,Male,Student,0,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
15,Male,Student,0,Friend,Christmas,Touch Bracelets for Long-Distance Friends
20,Male,Student,0,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
20,Male,police officer,5000,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
20,Male,Engineer,10000,Friend,Christmas,Funny Best Friend Candle
25,Male,Engineer,15000,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
20,Male,gym trainer,5000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
20,Female,Designer,0,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
35,Male,Teacher,10000,Friend,Christmas,Funny Best Friend Candle
35,Male,Teacher,10000,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
25,Female,Teacher,5000,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
20,Female,Student,0,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
30,Female,house wife,0,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
20,Female,Student,0,Friend,Christmas,Funny Best Friend Candle
20,Female,Teacher,5000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
30,Female,secretary,10000,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
15,Female,Student,0,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
15,Female,Student,0,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
20,Female,Student,20000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
15,Male,Student,0,Friend,Christmas,Funny Best Friend Candle
20,Male,Doctor,0,Friend,Christmas,Touch Bracelets for Long-Distance Friends
15,Female,Student,0,Friend,Christmas,Touch Bracelets for Long-Distance Friends
25,Male,employee,5000,Friend,Christmas,Funny Best Friend Candle
25,Male,mechanic,5000,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
25,Male,Teacher,5000,Friend,Christmas,Funny Best Friend Candle
15,Male,Student,0,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
20,Male,sales,5000,Friend,Christmas,Funny Best Friend Candle
25,Male,security gaurd at night club,10000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
15,Male,Student,5000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
20,Male,Engineer,20000,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
15,Male,Student,0,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
20,Female,Teacher,0,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
20,Male,Engineer,5000,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
20,Female,Student,0,Friend,Christmas,Touch Bracelets for Long-Distance Friends
20,Male,Engineer,5000,Friend,Christmas,Funny Best Friend Candle
20,Male,driver,5000,Friend,Christmas,Funny Best Friend Candle
20,Male,Student,0,Friend,Christmas,Funny Best Friend Candle
20,Male,Student,0,Friend,Christmas,Touch Bracelets for Long-Distance Friends
25,Male,waiter,5000,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
25,Male,Engineer,10000,Friend,Christmas,Funny Best Friend Candle
20,Male,skate trainer,5000,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
25,Female,housewife,0,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
30,Female,housewife,0,Friend,Christmas,Funny Best Friend Candle
54,Female,nurse,5000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
58,Male,worker,5000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
45,Male,Engineer,32767,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
40,Female,housewife,5000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
45,Male,driver,5000,Friend,Christmas,Funny Best Friend Candle
40,Female,housewife,0,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
83,Male,retired,5000,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
75,Female,housewife,0,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
51,Male,Engineer,0,Friend,Christmas,Touch Bracelets for Long-Distance Friends
45,Female,housewife,0,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
30,Female,housewife,5000,Friend,Christmas,Funny Best Friend Candle
25,Female,Teacher,5000,Friend,Christmas,Funny Best Friend Candle
25,Female,housewife,0,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
25,Male,Doctor,10000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
25,Male,Engineer,10000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
15,Male,Student,5000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
40,Male,businessman,250,Friend,Christmas,Funny Best Friend Candle
20,Female,Engineer,20000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
20,Female,Chemistry engineer,30000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
20,Female,Engineer,5000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
25,Female,Teacher,10000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
20,Female,TA assistant,0,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
20,Female,Teacher,15000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
20,Female,Teacher,5000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
20,Female,Doctor,20000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
20,Female,Doctor,15000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
15,Female,Student,0,Friend,Christmas,Funny Best Friend Candle
25,Male,Student,0,Friend,Christmas,Touch Bracelets for Long-Distance Friends
40,Female,Teacher,5000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
25,Male,Student,0,Friend,Christmas,Funny Best Friend Candle
15,Female,Engineer,0,Friend,Christmas,Touch Bracelets for Long-Distance Friends
25,Male,Student,0,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
20,Female,gym trainer,5000,Friend,Christmas,Funny Best Friend Candle
20,Female,model,10000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
25,Female,Teacher,5000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
25,Female,vloger,10000,Friend,Christmas,Funny Best Friend Candle
20,Female,Doctor,0,Friend,Christmas,Funny Best Friend Candle
30,Female,Teacher,5000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
35,Male,Doctor,32767,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
25,Female,Sales,5000,Friend,Christmas,Funny Best Friend Candle
25,Male,Doctor,5000,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
25,Female,Secretary,10000,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
20,Male,Engineer,0,Friend,Christmas,Touch Bracelets for Long-Distance Friends
15,Female,Doctor,0,Friend,Christmas,Touch Bracelets for Long-Distance Friends
45,Male,Student,0,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
45,Female,Teacher,20000,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
35,Male,banker,15000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
30,Male,Engineer,20000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
45,Male,Doctor,20000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
15,Male,Engineer,0,Friend,Christmas,Funny Best Friend Candle
40,Male,Doctor,20000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
45,Female,Doctor,0,Friend,Christmas,Funny Best Friend Candle
35,Male,Doctor,5000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
40,Male,Teacher,20000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
30,Male,Singer,32767,Friend,Christmas,Touch Bracelets for Long-Distance Friends
40,Male,Teacher,10000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
15,,Engineer,0,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
40,Male,Engineer,20000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
35,Male,Doctor,20000,Friend,Christmas,Funny Best Friend Candle
45,Female,Police,20000,Friend,Christmas,
35,Male,Footballer,20000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
35,Male,Engineer,15000,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
45,Male,Doctor,0,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
40,Male,Doctor,20000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
35,Male,Engineer,15000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
15,Female,Engineer,20000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
35,Male,Engineer,15000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
45,Male,Doctor,15000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
40,Male,Teacher,5000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
35,Male,Doctor,20000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
45,Female,Teacher,15000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
45,Male,Teacher,15000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
15,Male,Engineer,20000,Friend,Christmas,Funny Best Friend Candle
45,Male,Doctor,20000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
15,Male,Engineer,20000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
35,Female,Doctor,20000,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
35,Female,Teacher,15000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
35,Male,Naguib saweras partner,20000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
40,Male,Engineer,20000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
15,Male,Teacher,15000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
40,Male,Teacher,0,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
15,Male,Teacher,0,Friend,Christmas,Touch Bracelets for Long-Distance Friends
40,Male,Teacher,20000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
15,Female,Teacher,15000,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
40,Male,Doctor,10000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
35,Male,Singer,32767,Friend,Christmas,Touch Bracelets for Long-Distance Friends
40,Male,Engineer,10000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
15,Male,Teacher,5000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
15,Male,Doctor,10000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
40,Female,Doctor,15000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
25,Male,Footballer at el ahly sc,20000,Friend,Christmas,Touch Bracelets for Long-Distance Friends
35,Male,Engineer,10000,Friend,Christmas,Biscotti Cookie Gourmet Gift Basket
15,Male,Doctor,15000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
15,Female,Doctor,15000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
15,Female,Teacher,10000,Friend,Christmas,Thank You for Being a Friend Golden Girls Book
20,Male,خريج,0,Kids,Christmas,Large Truck Engine Toy
20,Female,Student,0,Kids,Christmas,Ultimate Light Board
20,Male,Student,0,Kids,Christmas,Water Marbling Paint for Kids
15,Male,Student,0,Kids,Christmas,Large Truck Engine Toy
20,Male,Student,0,Kids,Christmas,Space Projector
20,Male,police officer,5000,Kids,Christmas,Water Marbling Paint for Kids
20,Male,Engineer,10000,Kids,Christmas,Ultimate Light Board
25,Male,Engineer,15000,Kids,Christmas,Water Marbling Paint for Kids
20,Male,gym trainer,5000,Kids,Christmas,Large Truck Engine Toy
20,Female,Designer,0,Kids,Christmas,Large Truck Engine Toy
35,Male,Teacher,10000,Kids,Christmas,Water Marbling Paint for Kids
35,Male,Teacher,10000,Kids,Christmas,Space Projector
25,Male,Engineer,15000,Kids,Christmas,Ultimate Light Board
20,Male,Student,0,Kids,Christmas,Large Truck Engine Toy
25,Female,Teacher,5000,Kids,Christmas,Ultimate Light Board
20,Female,Student,0,Kids,Christmas,Space Projector
30,Female,house wife,0,Kids,Christmas,Water Marbling Paint for Kids
20,Female,Teacher,5000,Kids,Christmas,Space Projector
30,Female,secretary,10000,Kids,Christmas,Space Projector
20,Female,Student,0,Kids,Christmas,Water Marbling Paint for Kids
15,Female,Student,0,Kids,Christmas,Water Marbling Paint for Kids
20,Female,Student,0,Kids,Christmas,Large Truck Engine Toy
15,Female,Student,0,Kids,Christmas,Space Projector
20,Female,Student,20000,Kids,Christmas,Large Truck Engine Toy
15,Male,Student,0,Kids,Christmas,Ultimate Light Board
20,Male,Doctor,0,Kids,Christmas,Large Truck Engine Toy
25,Male,employee,5000,Kids,Christmas,Large Truck Engine Toy
25,Male,mechanic,5000,Kids,Christmas,Ultimate Light Board
25,Male,Teacher,5000,Kids,Christmas,Water Marbling Paint for Kids
20,Male,Student,0,Kids,Christmas,Ultimate Light Board
20,Male,sales,5000,Kids,Christmas,Large Truck Engine Toy
25,Male,security gaurd at night club,10000,Kids,Christmas,Large Truck Engine Toy
15,Male,Student,5000,Kids,Christmas,Large Truck Engine Toy
20,Male,Engineer,20000,Kids,Christmas,Water Marbling Paint for Kids
15,Female,Student,0,Kids,Christmas,Ultimate Light Board
20,Female,Teacher,0,Kids,Christmas,Large Truck Engine Toy
20,Male,Engineer,5000,Kids,Christmas,Large Truck Engine Toy
20,Male,Engineer,5000,Kids,Christmas,Water Marbling Paint for Kids
20,Male,driver,5000,Kids,Christmas,Water Marbling Paint for Kids
25,Male,waiter,5000,Kids,Christmas,Space Projector
25,Male,Engineer,10000,Kids,Christmas,Space Projector
20,Male,skate trainer,5000,Kids,Christmas,Ultimate Light Board
25,Female,housewife,0,Kids,Christmas,Space Projector
30,Female,housewife,0,Kids,Christmas,Space Projector
54,Female,nurse,5000,Kids,Christmas,Ultimate Light Board
58,Male,worker,5000,Kids,Christmas,Large Truck Engine Toy
45,Male,Engineer,32767,Kids,Christmas,Water Marbling Paint for Kids
40,Female,housewife,5000,Kids,Christmas,Space Projector
45,Male,driver,5000,Kids,Christmas,Water Marbling Paint for Kids
40,Female,housewife,0,Kids,Christmas,Space Projector
15,Male,Student,0,Kids,Christmas,Space Projector
83,Male,retired,5000,Kids,Christmas,Large Truck Engine Toy
75,Female,housewife,0,Kids,Christmas,Space Projector
51,Male,Engineer,0,Kids,Christmas,Space Projector
45,Female,housewife,0,Kids,Christmas,Large Truck Engine Toy
30,Female,housewife,5000,Kids,Christmas,Ultimate Light Board
25,Female,Teacher,5000,Kids,Christmas,Space Projector
25,Male,Doctor,10000,Kids,Christmas,Space Projector
15,Male,Student,0,Kids,Christmas,Water Marbling Paint for Kids
25,Male,Engineer,10000,Kids,Christmas,Ultimate Light Board
15,Male,Student,5000,Kids,Christmas,Ultimate Light Board
40,Male,businessman,250,Kids,Christmas,Ultimate Light Board
20,Female,Engineer,20000,Kids,Christmas,Water Marbling Paint for Kids
20,Female,Chemistry engineer,30000,Kids,Christmas,Water Marbling Paint for Kids
20,Female,Engineer,5000,Kids,Christmas,Space Projector
25,Female,Teacher,10000,Kids,Christmas,Large Truck Engine Toy
20,Female,TA assistant,0,Kids,Christmas,Water Marbling Paint for Kids
20,Female,Teacher,15000,Kids,Christmas,Water Marbling Paint for Kids
20,Female,Teacher,5000,Kids,Christmas,Large Truck Engine Toy
20,Female,Doctor,20000,Kids,Christmas,Space Projector
20,Female,Doctor,15000,Kids,Christmas,Ultimate Light Board
15,Female,Student,0,Kids,Christmas,Large Truck Engine Toy
25,Male,Student,0,Kids,Christmas,Large Truck Engine Toy
40,Female,Teacher,5000,Kids,Christmas,Large Truck Engine Toy
25,Male,Student,0,Kids,Christmas,Space Projector
15,Female,Engineer,0,Kids,Christmas,Water Marbling Paint for Kids
25,Male,Student,0,Kids,Christmas,Ultimate Light Board
20,Female,gym trainer,5000,Kids,Christmas,Large Truck Engine Toy
20,Female,model,10000,Kids,Christmas,Large Truck Engine Toy
25,Female,vloger,10000,Kids,Christmas,Ultimate Light Board
20,Female,Doctor,0,Kids,Christmas,Water Marbling Paint for Kids
30,Female,Teacher,5000,Kids,Christmas,Water Marbling Paint for Kids
35,Male,Doctor,32767,Kids,Christmas,Water Marbling Paint for Kids
25,Female,Sales,5000,Kids,Christmas,Large Truck Engine Toy
25,Male,Doctor,5000,Kids,Christmas,Large Truck Engine Toy
25,Female,Secretary,10000,Kids,Christmas,Ultimate Light Board
20,Male,Engineer,0,Kids,Christmas,Ultimate Light Board
15,Female,Doctor,0,Kids,Christmas,Large Truck Engine Toy
45,Male,Student,0,Kids,Christmas,Space Projector
45,Female,Teacher,20000,Kids,Christmas,Space Projector
35,Male,banker,15000,Kids,Christmas,Water Marbling Paint for Kids
30,Male,Engineer,20000,Kids,Christmas,Water Marbling Paint for Kids
35,Male,Teacher,10000,Kids,Christmas,Ultimate Light Board
45,Male,Doctor,20000,Kids,Christmas,Ultimate Light Board
15,Male,Engineer,0,Kids,Christmas,Ultimate Light Board
40,Male,Doctor,20000,Kids,Christmas,Large Truck Engine Toy
45,Female,Doctor,0,Kids,Christmas,Large Truck Engine Toy
35,Male,Doctor,5000,Kids,Christmas,Space Projector
